id,stid,subid,model,rID,roi,T,NT,coverage
2,02_Levy2,02_Levy2s_940,model_00,7,hc_lHead,-0.019034731,-0.040239323,100
2,02_Levy2,02_Levy2s_962,model_00,7,hc_lHead,-0.02834362,-0.055618676,68.63849765
2,02_Levy2,02_Levy2s_963,model_00,7,hc_lHead,-0.000403529,0.025930899,100
2,02_Levy2,02_Levy2s_979,model_00,7,hc_lHead,0.012170571,0.022003917,99.86604153
2,02_Levy2,02_Levy2s_980,model_00,7,hc_lHead,-0.016147522,-0.035237989,94.46130501
2,02_Levy2,02_Levy2s_1026,model_00,8,hc_lBody,0.007798744,-0.025319696,100
2,02_Levy2,02_Levy2s_1027,model_00,8,hc_lBody,-0.002397342,-0.032890914,97.98826488
2,02_Levy2,02_Levy2s_1029,model_00,8,hc_lBody,-0.013471826,-0.036641889,100
2,02_Levy2,02_Levy2s_1030,model_00,8,hc_lBody,0.010116332,-0.028577709,99.84423676
2,02_Levy2,02_Levy2s_1031,model_00,8,hc_lBody,0.055806519,0.033578308,99.59935897
2,02_Levy2,02_Levy2s_1032,model_00,8,hc_lBody,-0.036668556,-0.027595634,100
2,02_Levy2,02_Levy2s_1033,model_00,8,hc_lBody,-0.010081849,-0.059409051,100
2,02_Levy2,02_Levy2s_1034,model_00,8,hc_lBody,-0.025260635,0.011274165,100
2,02_Levy2,02_Levy2s_1035,model_00,8,hc_lBody,-0.040078637,-0.007466912,100
2,02_Levy2,02_Levy2s_1036,model_00,8,hc_lBody,0.006764518,-0.018382436,100
2,02_Levy2,02_Levy2s_1038,model_00,8,hc_lBody,0.01874134,0.015624267,100
2,02_Levy2,02_Levy2s_798,model_00,8,hc_lBody,0.022536788,-0.017593857,100
2,02_Levy2,02_Levy2s_919,model_00,8,hc_lBody,-0.017563114,-0.055595088,100
2,02_Levy2,02_Levy2s_940,model_00,8,hc_lBody,0.010233195,-0.00702093,100
2,02_Levy2,02_Levy2s_962,model_00,8,hc_lBody,-0.017616346,-0.022181645,100
2,02_Levy2,02_Levy2s_963,model_00,8,hc_lBody,-0.031960787,-0.038905046,100
2,02_Levy2,02_Levy2s_979,model_00,8,hc_lBody,0.008388573,0.011473351,100
2,02_Levy2,02_Levy2s_980,model_00,8,hc_lBody,0.020835556,-0.009296138,99.17627677
2,02_Levy2,02_Levy2s_1026,model_00,9,hc_lTail,0.005966378,-0.01473465,100
2,02_Levy2,02_Levy2s_1027,model_00,9,hc_lTail,-5.78E-05,0.007430349,100
2,02_Levy2,02_Levy2s_1029,model_00,9,hc_lTail,-0.017373479,-0.009664367,100
2,02_Levy2,02_Levy2s_1030,model_00,9,hc_lTail,-0.007883573,-0.036008294,100
2,02_Levy2,02_Levy2s_1031,model_00,9,hc_lTail,0.046480544,0.041595306,100
2,02_Levy2,02_Levy2s_1032,model_00,9,hc_lTail,-0.039427579,-0.019516202,100
2,02_Levy2,02_Levy2s_1033,model_00,9,hc_lTail,-0.013200622,-0.022184412,100
2,02_Levy2,02_Levy2s_1034,model_00,9,hc_lTail,-0.040232914,0.019637134,100
2,02_Levy2,02_Levy2s_1035,model_00,9,hc_lTail,-0.030300496,0.005619285,100
2,02_Levy2,02_Levy2s_1036,model_00,9,hc_lTail,0.019256241,0.017843059,100
2,02_Levy2,02_Levy2s_1038,model_00,9,hc_lTail,0.020691012,0.029336439,100
2,02_Levy2,02_Levy2s_798,model_00,9,hc_lTail,0.006152965,0.009241209,100
2,02_Levy2,02_Levy2s_919,model_00,9,hc_lTail,-0.037680486,-0.079058918,100
2,02_Levy2,02_Levy2s_940,model_00,9,hc_lTail,0.011253985,0.006251549,100
2,02_Levy2,02_Levy2s_962,model_00,9,hc_lTail,-0.018946375,-0.024996449,100
2,02_Levy2,02_Levy2s_963,model_00,9,hc_lTail,-0.016177352,-0.029277484,100
2,02_Levy2,02_Levy2s_979,model_00,9,hc_lTail,-0.003343013,0.020113592,100
2,02_Levy2,02_Levy2s_980,model_00,9,hc_lTail,0.012524232,0.019814353,100
3,03_RolandJoCN,03_RolandJoCNs_019,model_00,1,ch12,-0.071760826,-0.025768587,99.70760234
3,03_RolandJoCN,03_RolandJoCNs_024,model_00,1,ch12,-0.007699891,-0.041708005,98.62068966
3,03_RolandJoCN,03_RolandJoCNs_039,model_00,1,ch12,-0.034037807,-0.038828459,98.82697947
3,03_RolandJoCN,03_RolandJoCNs_071,model_00,1,ch12,-0.024184005,-0.074335031,100
3,03_RolandJoCN,03_RolandJoCNs_078,model_00,1,ch12,-0.110873804,-0.090717686,98.97959184
3,03_RolandJoCN,03_RolandJoCNs_101,model_00,1,ch12,-0.113099557,-0.11444608,100
3,03_RolandJoCN,03_RolandJoCNs_107,model_00,1,ch12,-0.024287324,-0.041648411,100
3,03_RolandJoCN,03_RolandJoCNs_121,model_00,1,ch12,-0.024104254,-0.049022575,100
3,03_RolandJoCN,03_RolandJoCNs_158,model_00,1,ch12,-0.069357539,-0.114299929,85.16483516
3,03_RolandJoCN,03_RolandJoCNs_165,model_00,1,ch12,-0.036460906,-0.056520932,100
3,03_RolandJoCN,03_RolandJoCNs_169,model_00,1,ch12,0.006280967,0.009639848,99.40828402
3,03_RolandJoCN,03_RolandJoCNs_184,model_00,1,ch12,0.020056746,-0.028491364,100
3,03_RolandJoCN,03_RolandJoCNs_187,model_00,1,ch12,-0.00119688,-0.016073882,100
3,03_RolandJoCN,03_RolandJoCNs_189,model_00,1,ch12,0.01110801,0.015921757,100
3,03_RolandJoCN,03_RolandJoCNs_219,model_00,1,ch12,-0.014113763,-0.066473362,79.51388889
3,03_RolandJoCN,03_RolandJoCNs_228,model_00,1,ch12,-0.024300914,-0.038270599,81.05849582
3,03_RolandJoCN,03_RolandJoCNs_019,model_00,2,hc_Right,-0.006323376,0.026949153,99.33514657
3,03_RolandJoCN,03_RolandJoCNs_024,model_00,2,hc_Right,-0.018441416,0.002514806,73.24287653
3,03_RolandJoCN,03_RolandJoCNs_039,model_00,2,hc_Right,0.040013696,0.043323661,99.90674541
3,03_RolandJoCN,03_RolandJoCNs_071,model_00,2,hc_Right,0.012892229,0.001142924,100
3,03_RolandJoCN,03_RolandJoCNs_078,model_00,2,hc_Right,-0.00350766,0.029772698,100
3,03_RolandJoCN,03_RolandJoCNs_101,model_00,2,hc_Right,-0.053375551,-0.032261724,98.39203675
3,03_RolandJoCN,03_RolandJoCNs_107,model_00,2,hc_Right,0.010990303,-0.039904025,98.49918434
3,03_RolandJoCN,03_RolandJoCNs_121,model_00,2,hc_Right,-0.01493565,-0.012005306,96.80207433
3,03_RolandJoCN,03_RolandJoCNs_158,model_00,2,hc_Right,-0.02502639,-0.038045953,88.9633976
3,03_RolandJoCN,03_RolandJoCNs_165,model_00,2,hc_Right,-0.04616923,-0.094717771,97.96285201
3,03_RolandJoCN,03_RolandJoCNs_169,model_00,2,hc_Right,-0.022124923,-0.054480347,99.78179551
3,03_RolandJoCN,03_RolandJoCNs_184,model_00,2,hc_Right,0.005037793,0.027755939,99.44328462
3,03_RolandJoCN,03_RolandJoCNs_187,model_00,2,hc_Right,0.001138639,0.007296432,98.50746269
3,03_RolandJoCN,03_RolandJoCNs_189,model_00,2,hc_Right,0.000771625,0.011661392,98.86325644
3,03_RolandJoCN,03_RolandJoCNs_219,model_00,2,hc_Right,0.015995974,0.00424839,97.89505796
3,03_RolandJoCN,03_RolandJoCNs_228,model_00,2,hc_Right,-0.012479338,-0.018365704,98.07490375
3,03_RolandJoCN,03_RolandJoCNs_019,model_00,3,hc_Left,-0.01588927,0.077870725,92.25578406
3,03_RolandJoCN,03_RolandJoCNs_024,model_00,3,hc_Left,-0.022528405,0.000135116,87.2099768
3,03_RolandJoCN,03_RolandJoCNs_039,model_00,3,hc_Left,0.032640509,0.044954301,99.35042735
3,03_RolandJoCN,03_RolandJoCNs_071,model_00,3,hc_Left,0.023707321,0.010473645,99.8015873
3,03_RolandJoCN,03_RolandJoCNs_078,model_00,3,hc_Left,-0.010931933,0.030833955,99.54456734
3,03_RolandJoCN,03_RolandJoCNs_101,model_00,3,hc_Left,-0.069402007,-0.013590349,93.41348667
3,03_RolandJoCN,03_RolandJoCNs_107,model_00,3,hc_Left,0.001419553,-0.044754674,97.57979656
3,03_RolandJoCN,03_RolandJoCNs_121,model_00,3,hc_Left,-0.015663899,-0.012701726,97.28277098
3,03_RolandJoCN,03_RolandJoCNs_158,model_00,3,hc_Left,-0.015188572,-0.041015315,89.42570647
3,03_RolandJoCN,03_RolandJoCNs_165,model_00,3,hc_Left,-0.02581159,-0.047350566,94.23018524
3,03_RolandJoCN,03_RolandJoCNs_169,model_00,3,hc_Left,-0.021277173,-0.031690419,99.52441344
3,03_RolandJoCN,03_RolandJoCNs_184,model_00,3,hc_Left,0.006624837,0.029800816,99.65421853
3,03_RolandJoCN,03_RolandJoCNs_187,model_00,3,hc_Left,0.006403407,0.02394291,99.75903614
3,03_RolandJoCN,03_RolandJoCNs_189,model_00,3,hc_Left,0.016294819,0.024123699,97.58145784
3,03_RolandJoCN,03_RolandJoCNs_219,model_00,3,hc_Left,0.014638761,0.004091994,94.1875
3,03_RolandJoCN,03_RolandJoCNs_228,model_00,3,hc_Left,-0.026990903,-0.029424717,86.58492607
3,03_RolandJoCN,03_RolandJoCNs_019,model_00,4,hc_rHead,0.005492965,0.031112027,98.79715692
3,03_RolandJoCN,03_RolandJoCNs_024,model_00,4,hc_rHead,-0.022363914,0.027415481,53.90369331
3,03_RolandJoCN,03_RolandJoCNs_039,model_00,4,hc_rHead,0.034779923,0.022821642,99.82837529
3,03_RolandJoCN,03_RolandJoCNs_071,model_00,4,hc_rHead,0.020720985,0.001097707,100
3,03_RolandJoCN,03_RolandJoCNs_078,model_00,4,hc_rHead,-0.016109889,-0.003229853,100
3,03_RolandJoCN,03_RolandJoCNs_101,model_00,4,hc_rHead,-0.088775784,-0.050646382,96.93877551
3,03_RolandJoCN,03_RolandJoCNs_107,model_00,4,hc_rHead,0.007589028,-0.085919428,97.37292975
3,03_RolandJoCN,03_RolandJoCNs_121,model_00,4,hc_rHead,-0.027138429,-0.007518887,93.98734177
3,03_RolandJoCN,03_RolandJoCNs_158,model_00,4,hc_rHead,-0.026728729,-0.049840579,77.35091743
3,03_RolandJoCN,03_RolandJoCNs_165,model_00,4,hc_rHead,-0.051734727,-0.159063473,97.26651481
3,03_RolandJoCN,03_RolandJoCNs_169,model_00,4,hc_rHead,0.007821722,-0.052434972,99.47289157
3,03_RolandJoCN,03_RolandJoCNs_184,model_00,4,hc_rHead,0.045128616,0.055162753,98.87403237
3,03_RolandJoCN,03_RolandJoCNs_187,model_00,4,hc_rHead,0.01239612,0.007648698,99.61165049
3,03_RolandJoCN,03_RolandJoCNs_189,model_00,4,hc_rHead,-0.006304409,0.020147604,97.78067885
3,03_RolandJoCN,03_RolandJoCNs_219,model_00,4,hc_rHead,-0.001775211,-0.027716346,95.92680047
3,03_RolandJoCN,03_RolandJoCNs_228,model_00,4,hc_rHead,-0.010800658,-0.015868564,96.4516129
3,03_RolandJoCN,03_RolandJoCNs_019,model_00,5,hc_rBody,-0.027191338,0.039087821,100
3,03_RolandJoCN,03_RolandJoCNs_024,model_00,5,hc_rBody,-0.007935929,-0.022676373,100
3,03_RolandJoCN,03_RolandJoCNs_039,model_00,5,hc_rBody,0.043631304,0.057914363,100
3,03_RolandJoCN,03_RolandJoCNs_071,model_00,5,hc_rBody,0.003952247,-0.034985614,100
3,03_RolandJoCN,03_RolandJoCNs_078,model_00,5,hc_rBody,0.010086784,0.058189271,100
3,03_RolandJoCN,03_RolandJoCNs_101,model_00,5,hc_rBody,-0.026631241,-0.015608308,100
3,03_RolandJoCN,03_RolandJoCNs_107,model_00,5,hc_rBody,0.006165288,-0.012301638,100
3,03_RolandJoCN,03_RolandJoCNs_121,model_00,5,hc_rBody,-0.01419411,-0.019873618,98.73417722
3,03_RolandJoCN,03_RolandJoCNs_158,model_00,5,hc_rBody,-0.030786956,-0.032567548,100
3,03_RolandJoCN,03_RolandJoCNs_165,model_00,5,hc_rBody,-0.055159003,-0.031551601,98.05825243
3,03_RolandJoCN,03_RolandJoCNs_169,model_00,5,hc_rBody,-0.037534795,-0.055347458,100
3,03_RolandJoCN,03_RolandJoCNs_184,model_00,5,hc_rBody,-0.020299486,0.00856205,100
3,03_RolandJoCN,03_RolandJoCNs_187,model_00,5,hc_rBody,-0.013395686,0.000689475,94.73684211
3,03_RolandJoCN,03_RolandJoCNs_189,model_00,5,hc_rBody,0.004264504,0.007300099,100
3,03_RolandJoCN,03_RolandJoCNs_219,model_00,5,hc_rBody,0.02451903,0.030504541,100
3,03_RolandJoCN,03_RolandJoCNs_228,model_00,5,hc_rBody,-0.014529544,-0.025930946,100
3,03_RolandJoCN,03_RolandJoCNs_019,model_00,6,hc_rTail,-0.014088588,-0.007656048,100
3,03_RolandJoCN,03_RolandJoCNs_024,model_00,6,hc_rTail,-0.037942557,-0.009079424,100
3,03_RolandJoCN,03_RolandJoCNs_039,model_00,6,hc_rTail,0.04636981,0.06672004,100
3,03_RolandJoCN,03_RolandJoCNs_071,model_00,6,hc_rTail,0.006098534,0.054082185,100
3,03_RolandJoCN,03_RolandJoCNs_078,model_00,6,hc_rTail,0.010649265,0.067748972,100
3,03_RolandJoCN,03_RolandJoCNs_101,model_00,6,hc_rTail,-0.008217809,-0.010542949,100
3,03_RolandJoCN,03_RolandJoCNs_107,model_00,6,hc_rTail,0.02539231,0.044930284,100
3,03_RolandJoCN,03_RolandJoCNs_121,model_00,6,hc_rTail,0.006384933,-0.005867133,100
3,03_RolandJoCN,03_RolandJoCNs_158,model_00,6,hc_rTail,-0.011140724,-0.025674824,100
3,03_RolandJoCN,03_RolandJoCNs_165,model_00,6,hc_rTail,-0.013234929,-0.016740904,100
3,03_RolandJoCN,03_RolandJoCNs_169,model_00,6,hc_rTail,-0.053309499,-0.058961945,100
3,03_RolandJoCN,03_RolandJoCNs_184,model_00,6,hc_rTail,-0.047731925,-0.005589946,100
3,03_RolandJoCN,03_RolandJoCNs_187,model_00,6,hc_rTail,-0.016412314,0.014057212,100
3,03_RolandJoCN,03_RolandJoCNs_189,model_00,6,hc_rTail,0.008485725,-0.003931018,100
3,03_RolandJoCN,03_RolandJoCNs_219,model_00,6,hc_rTail,0.046666395,0.041519589,100
3,03_RolandJoCN,03_RolandJoCNs_228,model_00,6,hc_rTail,-0.013420684,-0.00786959,100
3,03_RolandJoCN,03_RolandJoCNs_019,model_00,7,hc_lHead,0.007228517,0.151003955,83.88429752
3,03_RolandJoCN,03_RolandJoCNs_024,model_00,7,hc_lHead,-0.034846285,0.02455765,73.9440809
3,03_RolandJoCN,03_RolandJoCNs_039,model_00,7,hc_lHead,0.025886266,0.03529608,99.24242424
3,03_RolandJoCN,03_RolandJoCNs_071,model_00,7,hc_lHead,0.031463592,0.01733839,100
3,03_RolandJoCN,03_RolandJoCNs_078,model_00,7,hc_lHead,-0.038253324,-0.000231934,98.97735573
3,03_RolandJoCN,03_RolandJoCNs_101,model_00,7,hc_lHead,-0.117210103,-0.031205412,89.65696466
3,03_RolandJoCN,03_RolandJoCNs_107,model_00,7,hc_lHead,0.01423587,-0.062524644,94.92915735
3,03_RolandJoCN,03_RolandJoCNs_121,model_00,7,hc_lHead,-0.025396686,-0.008627703,94.33606042
3,03_RolandJoCN,03_RolandJoCNs_158,model_00,7,hc_lHead,-0.020990066,-0.069276051,75.12953368
3,03_RolandJoCN,03_RolandJoCNs_165,model_00,7,hc_lHead,-0.049245402,-0.150284782,87.89808917
3,03_RolandJoCN,03_RolandJoCNs_169,model_00,7,hc_lHead,0.011714541,0.002274481,100
3,03_RolandJoCN,03_RolandJoCNs_184,model_00,7,hc_lHead,0.057659484,0.039402773,99.68553459
3,03_RolandJoCN,03_RolandJoCNs_187,model_00,7,hc_lHead,0.009331583,0.024337902,99.58311621
3,03_RolandJoCN,03_RolandJoCNs_189,model_00,7,hc_lHead,0.002108753,0.02318864,95.73367809
3,03_RolandJoCN,03_RolandJoCNs_219,model_00,7,hc_lHead,0.01811939,-0.016101453,88.375
3,03_RolandJoCN,03_RolandJoCNs_228,model_00,7,hc_lHead,-0.035417035,-0.06430585,73.31399565
3,03_RolandJoCN,03_RolandJoCNs_019,model_00,8,hc_lBody,-0.046783533,0.03199988,99.27760578
3,03_RolandJoCN,03_RolandJoCNs_024,model_00,8,hc_lBody,-0.019747683,-0.017789305,99.73730298
3,03_RolandJoCN,03_RolandJoCNs_039,model_00,8,hc_lBody,0.027258323,0.049506096,99.10025707
3,03_RolandJoCN,03_RolandJoCNs_071,model_00,8,hc_lBody,0.021175593,-0.01126638,99.22879177
3,03_RolandJoCN,03_RolandJoCNs_078,model_00,8,hc_lBody,0.021741856,0.065203677,100
3,03_RolandJoCN,03_RolandJoCNs_101,model_00,8,hc_lBody,-0.030438231,0.007230519,95.38327526
3,03_RolandJoCN,03_RolandJoCNs_107,model_00,8,hc_lBody,0.003763427,-0.003615064,99.90039841
3,03_RolandJoCN,03_RolandJoCNs_121,model_00,8,hc_lBody,-0.009448314,-0.018690492,99.9161777
3,03_RolandJoCN,03_RolandJoCNs_158,model_00,8,hc_lBody,-0.037127654,-0.040903062,99.04837431
3,03_RolandJoCN,03_RolandJoCNs_165,model_00,8,hc_lBody,-0.017367859,-0.036112277,98.41004184
3,03_RolandJoCN,03_RolandJoCNs_169,model_00,8,hc_lBody,-0.022413832,-0.050377514,98.70354365
3,03_RolandJoCN,03_RolandJoCNs_184,model_00,8,hc_lBody,-0.0355724,0.024921781,99.64317574
3,03_RolandJoCN,03_RolandJoCNs_187,model_00,8,hc_lBody,0.012952045,0.036608795,100
3,03_RolandJoCN,03_RolandJoCNs_189,model_00,8,hc_lBody,0.023735662,0.023684416,99.33774834
3,03_RolandJoCN,03_RolandJoCNs_219,model_00,8,hc_lBody,0.006245763,0.024912205,100
3,03_RolandJoCN,03_RolandJoCNs_228,model_00,8,hc_lBody,-0.021601328,-0.019608346,99.56568947
3,03_RolandJoCN,03_RolandJoCNs_019,model_00,9,hc_lTail,-0.015327821,0.016948231,100
3,03_RolandJoCN,03_RolandJoCNs_024,model_00,9,hc_lTail,-0.007121048,-0.004934101,100
3,03_RolandJoCN,03_RolandJoCNs_039,model_00,9,hc_lTail,0.053401431,0.059992445,100
3,03_RolandJoCN,03_RolandJoCNs_071,model_00,9,hc_lTail,0.012431112,0.017466258,100
3,03_RolandJoCN,03_RolandJoCNs_078,model_00,9,hc_lTail,-0.008679586,0.036465411,100
3,03_RolandJoCN,03_RolandJoCNs_101,model_00,9,hc_lTail,-0.01533448,-0.001270976,100
3,03_RolandJoCN,03_RolandJoCNs_107,model_00,9,hc_lTail,-0.029150646,-0.077195675,100
3,03_RolandJoCN,03_RolandJoCNs_121,model_00,9,hc_lTail,-0.002984313,-0.008352468,100
3,03_RolandJoCN,03_RolandJoCNs_158,model_00,9,hc_lTail,0.020504209,-0.007031773,100
3,03_RolandJoCN,03_RolandJoCNs_165,model_00,9,hc_lTail,-0.005357786,0.084676589,100
3,03_RolandJoCN,03_RolandJoCNs_169,model_00,9,hc_lTail,-0.060146657,-0.051015907,100
3,03_RolandJoCN,03_RolandJoCNs_184,model_00,9,hc_lTail,-0.00956932,0.017742564,99.5991984
3,03_RolandJoCN,03_RolandJoCNs_187,model_00,9,hc_lTail,-0.020731506,0.003042668,100
3,03_RolandJoCN,03_RolandJoCNs_189,model_00,9,hc_lTail,0.042274825,0.025587513,100
3,03_RolandJoCN,03_RolandJoCNs_219,model_00,9,hc_lTail,0.020278506,0.01817314,100
3,03_RolandJoCN,03_RolandJoCNs_228,model_00,9,hc_lTail,-0.021877354,0.011216805,100
4,04_PierreJoN,04_PierreJoNs_100,model_00,1,ch12,-0.017786964,-0.06439365,100
4,04_PierreJoN,04_PierreJoNs_105,model_00,1,ch12,-0.022569272,-0.05836085,79.44250871
4,04_PierreJoN,04_PierreJoNs_110,model_00,1,ch12,-0.010859207,-0.0735953,100
4,04_PierreJoN,04_PierreJoNs_115,model_00,1,ch12,0.053031811,3.21E-02,86.80310515
4,04_PierreJoN,04_PierreJoNs_120,model_00,1,ch12,-0.016167181,-0.004534558,80.7073955
4,04_PierreJoN,04_PierreJoNs_125,model_00,1,ch12,-0.030664855,-0.042969603,100
4,04_PierreJoN,04_PierreJoNs_130,model_00,1,ch12,-0.024561423,-0.082771661,100
4,04_PierreJoN,04_PierreJoNs_135,model_00,1,ch12,-0.090091903,-0.146513786,92.30769231
4,04_PierreJoN,04_PierreJoNs_140,model_00,1,ch12,-0.061679197,-0.044964339,100
4,04_PierreJoN,04_PierreJoNs_141,model_00,1,ch12,-0.10116941,-0.136347065,100
4,04_PierreJoN,04_PierreJoNs_145,model_00,1,ch12,-0.008144568,-0.015990619,95.44642857
4,04_PierreJoN,04_PierreJoNs_150,model_00,1,ch12,0.099463312,0.1118471,90.77912795
4,04_PierreJoN,04_PierreJoNs_161,model_00,1,ch12,0.05550618,-0.036474205,77.61437908
4,04_PierreJoN,04_PierreJoNs_165,model_00,1,ch12,-0.081460566,-0.099256618,99.28909953
4,04_PierreJoN,04_PierreJoNs_170,model_00,1,ch12,-0.01397024,-0.010381905,100
4,04_PierreJoN,04_PierreJoNs_175,model_00,1,ch12,-0.026168965,0.001119245,99.70866715
4,04_PierreJoN,04_PierreJoNs_185,model_00,1,ch12,-0.187367631,-0.106096538,98.82266372
4,04_PierreJoN,04_PierreJoNs_186,model_00,1,ch12,-0.023246192,-0.037485188,100
4,04_PierreJoN,04_PierreJoNs_187,model_00,1,ch12,-0.020696861,-0.043775509,100
4,04_PierreJoN,04_PierreJoNs_188,model_00,1,ch12,-0.042126369,-0.048446256,100
4,04_PierreJoN,04_PierreJoNs_195,model_00,1,ch12,0.025225371,-0.040867818,100
4,04_PierreJoN,04_PierreJoNs_200,model_00,1,ch12,-0.078546563,-0.079842694,85.26392962
4,04_PierreJoN,04_PierreJoNs_205,model_00,1,ch12,-0.014417182,-0.080661213,99.19766594
4,04_PierreJoN,04_PierreJoNs_215,model_00,1,ch12,-0.04969499,-0.066653055,91.34412386
4,04_PierreJoN,04_PierreJoNs_100,model_00,2,hc_Right,0.020003985,-0.036498011,98.15332486
4,04_PierreJoN,04_PierreJoNs_105,model_00,2,hc_Right,-0.015209945,-0.053933297,93.70938177
4,04_PierreJoN,04_PierreJoNs_110,model_00,2,hc_Right,0.030653016,-0.00819644,100
4,04_PierreJoN,04_PierreJoNs_115,model_00,2,hc_Right,0.053022917,0.009730208,98.00106256
4,04_PierreJoN,04_PierreJoNs_120,model_00,2,hc_Right,0.004785445,0.013110868,98.83997406
4,04_PierreJoN,04_PierreJoNs_125,model_00,2,hc_Right,0.008664042,0.013815941,97.85608482
4,04_PierreJoN,04_PierreJoNs_130,model_00,2,hc_Right,0.020014261,-0.006207484,98.29004529
4,04_PierreJoN,04_PierreJoNs_135,model_00,2,hc_Right,-0.021743324,-0.067004714,99.58155423
4,04_PierreJoN,04_PierreJoNs_140,model_00,2,hc_Right,-0.026560648,-0.005833481,95.94385119
4,04_PierreJoN,04_PierreJoNs_141,model_00,2,hc_Right,0.003777364,0.047000825,99.94455006
4,04_PierreJoN,04_PierreJoNs_145,model_00,2,hc_Right,-0.000275997,-0.021805965,96.69030733
4,04_PierreJoN,04_PierreJoNs_150,model_00,2,hc_Right,0.059489506,0.058636127,95.03808487
4,04_PierreJoN,04_PierreJoNs_161,model_00,2,hc_Right,0.040992808,0.075160717,84.16410256
4,04_PierreJoN,04_PierreJoNs_165,model_00,2,hc_Right,-0.004589647,-0.037909302,93.5579149
4,04_PierreJoN,04_PierreJoNs_170,model_00,2,hc_Right,0.044305453,-0.001600697,97.97640382
4,04_PierreJoN,04_PierreJoNs_175,model_00,2,hc_Right,-0.042725349,-0.006244215,97.64914055
4,04_PierreJoN,04_PierreJoNs_185,model_00,2,hc_Right,-0.050358193,0.047299977,94.92763158
4,04_PierreJoN,04_PierreJoNs_186,model_00,2,hc_Right,-0.001309741,-0.040491042,99.88204765
4,04_PierreJoN,04_PierreJoNs_187,model_00,2,hc_Right,-0.010151028,-0.003943364,93.31997328
4,04_PierreJoN,04_PierreJoNs_188,model_00,2,hc_Right,-0.047004049,-0.058520932,94.81409002
4,04_PierreJoN,04_PierreJoNs_195,model_00,2,hc_Right,0.004507532,-0.001453091,82.30459307
4,04_PierreJoN,04_PierreJoNs_200,model_00,2,hc_Right,-0.003043485,-0.006642237,97.69155206
4,04_PierreJoN,04_PierreJoNs_205,model_00,2,hc_Right,0.012083179,-0.043386932,87.64519535
4,04_PierreJoN,04_PierreJoNs_215,model_00,2,hc_Right,-0.006843572,0.003664062,96.03868195
4,04_PierreJoN,04_PierreJoNs_100,model_00,3,hc_Left,0.021783979,-0.020355653,97.96280642
4,04_PierreJoN,04_PierreJoNs_105,model_00,3,hc_Left,-0.042375357,-0.076483348,90.64997117
4,04_PierreJoN,04_PierreJoNs_110,model_00,3,hc_Left,0.029675727,0.000856516,99.15019965
4,04_PierreJoN,04_PierreJoNs_115,model_00,3,hc_Left,0.067929947,-0.012298695,95.72200114
4,04_PierreJoN,04_PierreJoNs_120,model_00,3,hc_Left,0.004068995,0.015856879,98.55240301
4,04_PierreJoN,04_PierreJoNs_125,model_00,3,hc_Left,0.008459105,0.014072026,96.77692362
4,04_PierreJoN,04_PierreJoNs_130,model_00,3,hc_Left,0.022841123,0.011228744,94.078778
4,04_PierreJoN,04_PierreJoNs_135,model_00,3,hc_Left,-0.005619518,-0.059766387,98.85135135
4,04_PierreJoN,04_PierreJoNs_140,model_00,3,hc_Left,-0.027959444,0.009852432,93.01040611
4,04_PierreJoN,04_PierreJoNs_141,model_00,3,hc_Left,-0.021349692,0.051180014,96.35711439
4,04_PierreJoN,04_PierreJoNs_145,model_00,3,hc_Left,0.011431268,-0.005212561,91.89211146
4,04_PierreJoN,04_PierreJoNs_150,model_00,3,hc_Left,0.050648717,0.059387502,97.64605345
4,04_PierreJoN,04_PierreJoNs_161,model_00,3,hc_Left,0.06132444,0.067061704,78.40991448
4,04_PierreJoN,04_PierreJoNs_165,model_00,3,hc_Left,0.002610567,-0.030626001,98.53662811
4,04_PierreJoN,04_PierreJoNs_170,model_00,3,hc_Left,0.049502397,-0.013520774,95.3640815
4,04_PierreJoN,04_PierreJoNs_175,model_00,3,hc_Left,-0.04806951,-0.018579047,95.13680574
4,04_PierreJoN,04_PierreJoNs_185,model_00,3,hc_Left,-0.051491939,0.041133569,99.04914959
4,04_PierreJoN,04_PierreJoNs_186,model_00,3,hc_Left,0.004767402,-0.025054524,98.28172848
4,04_PierreJoN,04_PierreJoNs_187,model_00,3,hc_Left,-0.023239585,-0.021135339,98.19927971
4,04_PierreJoN,04_PierreJoNs_188,model_00,3,hc_Left,-0.043098246,-0.06045185,99.3961168
4,04_PierreJoN,04_PierreJoNs_195,model_00,3,hc_Left,0.014125743,-0.016074948,87.22362732
4,04_PierreJoN,04_PierreJoNs_200,model_00,3,hc_Left,-0.002784438,-0.009103113,93.38803089
4,04_PierreJoN,04_PierreJoNs_205,model_00,3,hc_Left,-0.009231751,-0.048456396,91.09900091
4,04_PierreJoN,04_PierreJoNs_215,model_00,3,hc_Left,-0.011700245,0.005337634,100
4,04_PierreJoN,04_PierreJoNs_100,model_00,4,hc_rHead,0.009394877,-0.052658709,96.38474295
4,04_PierreJoN,04_PierreJoNs_105,model_00,4,hc_rHead,-0.029585657,-0.090349445,87.87927436
4,04_PierreJoN,04_PierreJoNs_110,model_00,4,hc_rHead,0.045159004,-0.012031685,100
4,04_PierreJoN,04_PierreJoNs_115,model_00,4,hc_rHead,0.056309878,-0.006545682,96.94789082
4,04_PierreJoN,04_PierreJoNs_120,model_00,4,hc_rHead,-0.017532573,-0.012595139,97.68090415
